nombre,codigo_partido,coalicion,partidos_coalicion,tradicional,temporalidad,gradonac,ideologia,paso_ideologia,justificacion_ideologia,grupo_representativo_1,paso1_gr,justificacion_gr_1,grupo_representativo_2,paso2_gr,justificacion_gr_2,part_alcaldia,part_asamblea,part_camara,part_concejo,part_gobernacion,part_presidencia,part_presidencia_1v,part_presidencia_2v,part_senado,fuente_ideologia,fuente_gr,nombre_upper,votos_alcaldia,votos_asamblea,votos_camara,votos_concejo,votos_gobernacion,votos_presidencia,votos_senado
PARTIDO SOCIALDEMOCRATA COLOMBIANO - PSOC,19900004,0,,0,1992-2006,0,1,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,1,1,1,1,0,0,0,1,La izquierda legal y reformista en Colombia después de la Constitución de 1991 - Jorge Eliécer Guerra Vélez - Google Libros,,PARTIDO SOCIALDEMOCRATA COLOMBIANO - PSOC,100410,123982,18488,80087,24508,0,101660
PARTIDO SOCIALDEMOCRATA CRISTIANO,19720003,0,,0,1972-1991,0,4,,,3,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,0,1,1,1,0,1,0,0,0,,,PARTIDO SOCIALDEMOCRATA CRISTIANO,0,4888,7908,3295,0,9048,0
PARTIDO SOCIALISTA DE LOS TRABAJADORES - PST,19770001,0,,0,1980-1992,0,1,1,Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes,98,,,98,,,1,1,1,1,1,1,0,0,1,PST-Colombia – Partido Socialista de los Trabajadores-Colombia (pstcolombia.org),http://fundacionpluma.info:8080/xmlui/handle/123456789/2506,PARTIDO SOCIALISTA DE LOS TRABAJADORES - PST,4450,7265,5487,1765,9171,8178,4467
PARTIDO SOCIALISTA DEMOCRATICO - PSD,19380001,0,,0,1997-2002,0,1,1,Se clasifica los partidos políticos como de izquierda o derecha en base a sus nombres o eslóganes,98,,,98,,,1,1,1,1,1,0,0,0,1,"Partido Comunista Colombiano - Wikipedia, la enciclopedia libre",,PARTIDO SOCIALISTA DEMOCRATICO - PSD,23084,45971,21805,38538,132932,0,11279
PARTIDO SOCIALISTA REVOLUCIONARIO (PSR),19260001,0,,0,1926-1926,99,4,,,99,,,99,,,0,0,0,0,0,0,0,0,0,,,PARTIDO SOCIALISTA REVOLUCIONARIO (PSR),0,0,0,0,0,0,0
PARTIDO SOMOS,20180005,0,,0,2018-2018,0,4,,,99,,,99,,,0,0,1,0,0,0,1,0,1,Partido Somos Colombia | Congreso Visible (uniandes.edu.co),,PARTIDO SOMOS,0,0,159968,0,0,36138,0
PARTIDO UNIDAD DEMOCRATICA,19820001,0,,0,1982-2006,0,1,4,"Se realizan clasificaciones para partidos de corta duración, donde se analizan los estatutos formales o planes de gobierno (siguiendo el paso 2 o 3). También se consideran los viejos partidos que han cambiado su nombre, asignándoles la ideología del partido antecesor",98,,,98,,,1,1,1,1,0,0,0,0,1,"http://congresovisible.org/congresistas/perfil/luis-carlos-avellaneda-tarazona/10/,https://es.wikipedia.org/wiki/Luis_Carlos_Avellaneda",,PARTIDO UNIDAD DEMOCRATICA,11747,32393,49850,32915,0,0,59917
PARTIDO VERDE OPCION CENTRO,20070001,0,,0,2007-2007,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,1,0,1,1,0,0,0,0,"Alianza Verde (Colombia) - Wikipedia, la enciclopedia libre,Partido Verde > Historia Partido Verde (archive.org)",,PARTIDO VERDE OPCION CENTRO,223252,139622,0,338509,371697,0,0
PARTIDO VERDE OXIGENO,19980003,0,,0,2000-2022,0,4,,,99,,,99,,,1,1,1,1,1,1,1,0,0,,,PARTIDO VERDE OXIGENO,116408,27890,99708,160257,98925,68083,0
PARTIDO VIRAJE SOCIAL - PVS,19940024,0,,0,1994-2002,0,4,,,99,,,99,,,1,1,1,1,0,0,0,0,0,,,PARTIDO VIRAJE SOCIAL - PVS,14504,28537,11238,36757,0,0,0
PASIÓN POR ITAGUI,20150716,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PASIÓN POR ITAGUI,0,0,0,0,0,0,0
PAÍS DE POCABUY,20220214,0,,0,2022-2022,0,4,,,7,2,El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario,99,,,0,0,1,0,0,0,0,0,0,,,PAÍS DE POCABUY,0,0,0,0,0,0,0
PENSANDO EN GRANDE,20150601,0,,0,2015-2015,0,2,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,0,0,0,0,1,0,0,0,0,https://www.culturantioquia.gov.co/documentos/ORDENANZA%20PLAN%20DE%20DESARROLLO%20DE%20ANTIOQUIA%202016-2019.pdf,,PENSANDO EN GRANDE,0,0,0,0,819389,0,0
PENSANDO EN GRANDE POR SANTA MARTA,20150717,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PENSANDO EN GRANDE POR SANTA MARTA,0,0,0,13979,0,0,0
PEREIRA CAMBIA,20150718,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PEREIRA CAMBIA,0,0,0,6898,0,0,0
PEREIRA PROSPERA,20110212,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PEREIRA PROSPERA,0,0,0,11338,0,0,0
PEREIRA SOCIAL,20070442,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PEREIRA SOCIAL,0,0,0,16721,0,0,0
PEÑALOSA ALCALDE,20070283,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PEÑALOSA ALCALDE,0,0,0,0,0,0,0
PIEDECUESTA CIVICA,20070277,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PIEDECUESTA CIVICA,20177,0,0,0,0,0,0
PIEDECUESTA PROYECTO DE TODOS,20150522,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PIEDECUESTA PROYECTO DE TODOS,41726,0,0,0,0,0,0
PIJAO NUEVO,20150719,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PIJAO NUEVO,0,0,0,729,0,0,0
PODEMOS CALI,20070262,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PODEMOS CALI,268950,0,0,0,0,0,0
PODEMOS MAS,20150022,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PODEMOS MAS,21433,0,0,3374,0,0,0
"PODER DEMOCRÁTICO ""PODEMOS""",19920042,0,,0,1992-1992,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,"PODER DEMOCRÁTICO ""PODEMOS""",0,0,0,0,0,0,0
POL COM Y COM CIU POR BOYACA,20000367,0,,0,2000-2000,0,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,POL COM Y COM CIU POR BOYACA,0,4033,0,0,0,0,0
POLO DEMOCRATICO ALTERNATIVO,20050001,0,,0,2006-2019,0,1,2,Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha.,98,,,98,,,1,1,1,1,1,1,1,0,1,www.iadb.org/document.cfm?id=35318146,https://www.polodemocratico.net/wp-content/uploads/2015/06/ESTATUTOS_IV_CONGRESO.pdf,POLO DEMOCRATICO ALTERNATIVO,2610072,1667008,2148066,2594675,1025683,5902942,2895040
POLO DEMOCRATICO INDEPENDIENTE - PDI,20020002,0,,0,2003-2011,0,1,2,Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha.,98,,,98,,,1,1,0,1,1,0,0,0,0,https://www.polodemocratico.net/wp-content/uploads/2021/01/ESTATUTOS-MODIFICACIÓN-ENERO-2021.pdf,https://reformaspoliticas.org/wp-content/uploads/2020/05/Estatutos-PDA.pdf,POLO DEMOCRATICO INDEPENDIENTE - PDI,962734,245809,0,416801,162257,0,0
POPAYAN OPORTUNIDADES PARA TODOS,20150164,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POPAYAN OPORTUNIDADES PARA TODOS,38969,0,0,0,0,0,0
POR AMOR A CANDELARIA,20070453,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR AMOR A CANDELARIA,0,0,0,4891,0,0,0
POR BARICHARA UNIDO Y PROSPERO,20110120,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR BARICHARA UNIDO Y PROSPERO,1333,0,0,0,0,0,0
POR CALDAS VALE LA PENA,20070087,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,POR CALDAS VALE LA PENA,3857,0,0,2248,0,0,0
POR COGUA VALE LA PENA,20070088,0,,0,2007-2015,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,POR COGUA VALE LA PENA,3507,0,0,1529,0,0,0
POR COLOMBIANOS LIBERALES UNIDOS,19920046,0,,0,1992-1992,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR COLOMBIANOS LIBERALES UNIDOS,0,0,0,0,0,0,0
POR COTA TRANSPARENTE,20110213,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR COTA TRANSPARENTE,0,0,0,383,0,0,0
POR EL CAMBIO,20150160,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR EL CAMBIO,860,0,0,0,0,0,0
POR EL CAMPOHERMOSO QUE QUEREMOS,20070089,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,POR EL CAMPOHERMOSO QUE QUEREMOS,633,0,0,324,0,0,0
POR EL MUNICIPIO Y SUS GENTES,20150720,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR EL MUNICIPIO Y SUS GENTES,0,0,0,151,0,0,0
POR EL PAIS QUE SOÑAMOS,20020151,0,,0,2006-2006,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,0,0,1,0,0,0,0,0,1,Partido Por el País que Soñamos | Congreso Visible (uniandes.edu.co),https://congresovisible.uniandes.edu.co/partidos/perfil/por-el-pais-que-sonamos/107/,POR EL PAIS QUE SOÑAMOS,0,0,0,0,0,0,0
POR EL RETORNO DE LAS OBRAS Y EL PROGRESO,20110214,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR EL RETORNO DE LAS OBRAS Y EL PROGRESO,0,0,0,244,0,0,0
POR EL ROSAL QUE TODOS QUEREMOS,20070348,0,,0,2007-2007,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,PLAN DE DESARROLLO MUNICIPAL EL ROSAL (windows.net),,POR EL ROSAL QUE TODOS QUEREMOS,3892,0,0,0,0,0,0
POR EL SAN GIL QUE MERECEMOS,20110031,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR EL SAN GIL QUE MERECEMOS,10843,0,0,0,0,0,0
POR EL TUMACO QUE QUEREMOS,20150429,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR EL TUMACO QUE QUEREMOS,18354,0,0,0,0,0,0
POR LA BOGOTA QUE QUEREMOS,20030031,0,,0,2003-2003,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR LA BOGOTA QUE QUEREMOS,0,0,0,87679,0,0,0
POR TI ENVIGADO,20110215,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR TI ENVIGADO,0,0,0,8793,0,0,0
POR TUS DERECHOS,20150184,0,,0,2015-2015,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,https://www.scribd.com/document/405096291/Plan-de-Desarrollo-Municipal-de-Bosconia-2016-2019-1-pdf,,POR TUS DERECHOS,12032,0,0,0,0,0,0
POR UN CASTILLO MEJOR,20070275,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UN CASTILLO MEJOR,867,0,0,0,0,0,0
POR UN CHARALA GRANDE,20150487,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UN CHARALA GRANDE,2291,0,0,0,0,0,0
POR UN HUILA MEJOR,20140034,0,,0,2014-2014,0,4,,,99,,,99,,,0,0,1,0,0,0,0,0,0,,,POR UN HUILA MEJOR,0,0,73228,0,0,0,0
POR UN IZA DEMOCRATICO Y PROGRESISTA,20070298,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UN IZA DEMOCRATICO Y PROGRESISTA,790,0,0,0,0,0,0
POR UN MAÑANA MEJOR,20220103,0,,0,2022-2022,0,3,2,Se revisan los estatutos de los partidos y se asigna la etiqueta de izquierda si al menos tres posiciones políticas coinciden con ciertos criterios. Se clasifica como partido de derecha si al menos tres de las posiciones cumplen con ciertos criterios. Los partidos que no cumplen con al menos tres de dichas posiciones no son clasificados como de izquierda ni de derecha.,7,2,El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario,98,,,0,0,1,0,0,0,0,0,0,https://funmamejor.weebly.com/,,POR UN MAÑANA MEJOR,0,0,0,0,0,0,0
POR UN NUEVO MUNICIPIO,20150748,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UN NUEVO MUNICIPIO,16,0,0,0,0,0,0
POR UN PANDI PARA TODOS,20150267,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UN PANDI PARA TODOS,212,0,0,0,0,0,0
POR UN QUINDIO PARA TODOS,20070253,0,,0,2007-2007,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,0,0,0,0,1,0,0,0,0,"https://razonpublica.com/quindio-clientelismo-corrupcion-y-violencia/,https://www.quindio.gov.co/home/docs/general/PLAN%20DESARROLLO%20QUINDIO%20UNIDO.pdf",,POR UN QUINDIO PARA TODOS,0,0,0,0,94073,0,0
POR UN VALLE SEGURO,20070385,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,0,1,0,0,0,0,,,POR UN VALLE SEGURO,0,0,0,0,0,0,0
POR UNA ALIANZA CIUDADANA,20110216,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR UNA ALIANZA CIUDADANA,0,0,0,1854,0,0,0
POR UNA CARTAGENA SOCIAL,20110217,0,,0,2011-2011,0,4,,,1,4,Fuentes secundarias,99,,,1,0,0,0,0,0,0,0,0,,,POR UNA CARTAGENA SOCIAL,52305,0,0,0,0,0,0
POR UNA CONSTITUYENTE LIBRE,19900037,0,,0,1990-1990,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,POR UNA CONSTITUYENTE LIBRE,0,0,0,0,0,0,0
POR UNA FLORIDA MEJOR,20150419,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UNA FLORIDA MEJOR,2876,0,0,0,0,0,0
POR UNA SEGOVIA MEJOR,20150038,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UNA SEGOVIA MEJOR,3782,0,0,0,0,0,0
POR UNA SOLA CARTAGENA,20070403,0,,0,2007-2007,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR UNA SOLA CARTAGENA,0,0,0,0,0,0,0
POR UNA VILLAMARIA PARTICIPATIVA E INCLUYENTE,20150154,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,POR UNA VILLAMARIA PARTICIPATIVA E INCLUYENTE,5679,0,0,0,0,0,0
POR UNO MISMO,19840024,0,,0,1984-1984,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,POR UNO MISMO,0,0,0,0,0,0,0
PORQUE EN LA CEJA PODEMOS VIVIR MEJOR,20150023,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PORQUE EN LA CEJA PODEMOS VIVIR MEJOR,16002,0,0,0,0,0,0
PORQUE YO SI QUIERO A CASTILLA LA NUEVA,20110218,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PORQUE YO SI QUIERO A CASTILLA LA NUEVA,1946,0,0,971,0,0,0
PRESENCIA POPULAR,19920029,0,,0,1992-1992,99,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PRESENCIA POPULAR,0,0,0,0,0,0,0
PRIMERO BETANIA,20150008,0,,0,2015-2015,0,1,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,https://cpd.blob.core.windows.net/test1/05091planDesarrollo.pdf,,PRIMERO BETANIA,2989,0,0,0,0,0,0
PRIMERO CLEMENCIA,20070272,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PRIMERO CLEMENCIA,85,0,0,92,0,0,0
PRIMERO FUSAGASUGA,20070266,0,,0,2007-2007,0,2,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,https://repositoriocdim.esap.edu.co/bitstream/handle/123456789/12683/10996-1.pdf?sequence=1&isAllowed=y,,PRIMERO FUSAGASUGA,13360,0,0,0,0,0,0
PRIMERO LA GENTE,20070285,0,,0,2007-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PRIMERO LA GENTE,144537,0,0,11916,0,0,0
PRIMERO LA PAZ Y LOS RISARALDENSES,20150630,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,0,1,0,0,0,0,,,PRIMERO LA PAZ Y LOS RISARALDENSES,0,0,0,0,18584,0,0
PRIMERO MORROA,20110219,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PRIMERO MORROA,4248,0,0,3416,0,0,0
PRIMERO SAHAGUN,20110220,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PRIMERO SAHAGUN,16156,0,0,3933,0,0,0
PRIMERO SAN VICENTE,20070092,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PRIMERO SAN VICENTE,4369,0,0,3252,0,0,0
PROGRESAR,20070300,0,,0,2007-2007,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PROGRESAR,476,0,0,0,0,0,0
PROGRESISTAS,20110221,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,PROGRESISTAS,725294,0,0,208183,0,0,0
PROGRESISTAS POR AMOR A SANTA MARTA,20110222,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PROGRESISTAS POR AMOR A SANTA MARTA,0,0,0,6235,0,0,0
PROGRESO PARA ALBAN,20150201,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PROGRESO PARA ALBAN,988,0,0,0,0,0,0
PROGRESO PARA TODOS,20110066,0,,0,2011-2011,0,2,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,http://www.gachancipa-cundinamarca.gov.co/Nuestros_planes.shtml?apc=gbPlan%20de%20Desarrollo%20Municipal-1-&x=1993682,,PROGRESO PARA TODOS,3603,0,0,0,0,0,0
PROG_MP,20020157,0,,0,2002-2002,99,4,,,99,,,99,,,0,0,1,0,0,0,0,0,0,,,PROG_MP,0,0,0,0,0,0,0
PROPUESTA AMBIENTAL,19900078,0,,0,1990-1990,99,4,,,99,,,99,,,0,1,0,0,0,0,0,0,0,,,PROPUESTA AMBIENTAL,0,0,0,0,0,0,0
PROPUESTA CIUDADANA,19940034,0,,0,1994-1994,0,4,,,99,,,99,,,0,0,0,0,0,0,0,0,1,,,PROPUESTA CIUDADANA,0,0,0,0,0,0,4937
PROSPERIDAD POR CHIA,20110223,0,,0,2011-2011,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PROSPERIDAD POR CHIA,0,0,0,1934,0,0,0
PROTESTEMOS,19940078,0,,0,1994-1994,99,4,,,99,,,99,,,0,0,0,0,0,1,0,0,0,,,PROTESTEMOS,0,0,0,0,0,0,0
PROYECTO POR PASTO,20000669,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PROYECTO POR PASTO,0,0,0,1901,0,0,0
PSCC,20020159,0,,0,2002-2002,99,4,,,99,,,99,,,0,0,1,0,0,0,0,0,0,,,PSCC,0,0,0,0,0,0,0
"PUEBLO, TIERRA Y FUTURO",20150056,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,"PUEBLO, TIERRA Y FUTURO",7306,0,0,0,0,0,0
PUEBLOS UNIDOS MULTIETNICOS DE CUMARIBO PUMEC,20110224,0,,0,2011-2011,0,4,,,2,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,0,0,0,1,0,0,0,0,0,,,PUEBLOS UNIDOS MULTIETNICOS DE CUMARIBO PUMEC,0,0,0,510,0,0,0
"PUEDO EL PEÑOL UNIDO POR LA EDUCACION, EL DESARROLLO Y LAS OPORTUNIDADES",20150029,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,1,0,0,0,0,0,,,"PUEDO EL PEÑOL UNIDO POR LA EDUCACION, EL DESARROLLO Y LAS OPORTUNIDADES",0,0,0,0,0,0,0
"PUERTO BOYACÁ PRODUCTIVA, COMPETITIVA Y SOLIDARIA",20150111,0,,0,2015-2015,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,"https://www.puertoboyaca-boyaca.gov.co/MiMunicipio/ProgramadeGobierno/Programa%20de%20Gobierno.pdf,15572planDesarrollo.pdf - NET",,"PUERTO BOYACÁ PRODUCTIVA, COMPETITIVA Y SOLIDARIA",0,0,0,0,0,0,0
PUERTO GAITAN SOMOS TODOS,20150721,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PUERTO GAITAN SOMOS TODOS,0,0,0,440,0,0,0
PUERTO WILCHES COMPROMISO DE TODOS,20150524,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,PUERTO WILCHES COMPROMISO DE TODOS,4798,0,0,0,0,0,0
PUNTO DE PARTIDA A LA EQUIDAD S,20000528,0,,0,2000-2000,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,PUNTO DE PARTIDA A LA EQUIDAD S,0,0,0,1527,0,0,0
QUETAME CRECE MAS,20150273,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,QUETAME CRECE MAS,1896,0,0,0,0,0,0
"QUETAME NOS UNE ORDEN , CULTURA Y PROGRESO",20150274,0,,0,2015-2015,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,"QUETAME NOS UNE ORDEN , CULTURA Y PROGRESO",1555,0,0,0,0,0,0
QUILOMBO ZUMBI,20020046,0,,0,2002-2002,0,4,,,1,1,"El partido se autodefine a sí mismo como perteneciente a alguna categoría, utilizando su nombre o eslogan",99,,,0,0,1,0,0,0,0,0,0,,,QUILOMBO ZUMBI,0,0,3042,0,0,0,0
QUINDIO FIRME,20110225,0,,0,2011-2011,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,0,0,0,0,1,0,0,0,0,"https://issuu.com/quindiofirme/docs/programa_de_gobierno_sandra_paola_hurtado,https://www.quindio.gov.co/home/INFORME_DE_EMPALME.pdf",,QUINDIO FIRME,0,0,0,0,86123,0,0
RAICES,20020143,0,,0,2002-2002,0,4,,,1,2,El partido se ha lanzado por alguna circunscripción especial que lo vincule a cierto grupo identitario,99,,,0,0,1,0,0,0,0,0,0,,,RAICES,0,0,2023,0,0,0,0
RECONSTRUYAMOS A FACATATIVA,20150722,0,,0,2015-2015,0,4,,,99,,,99,,,0,0,0,1,0,0,0,0,0,,,RECONSTRUYAMOS A FACATATIVA,0,0,0,3681,0,0,0
RECUPERACION DEL LIDERAZGO REGIONAL DE SANTA ROSA,20110133,0,,0,2011-2011,0,4,,,99,,,99,,,1,0,0,0,0,0,0,0,0,,,RECUPERACION DEL LIDERAZGO REGIONAL DE SANTA ROSA,13739,0,0,0,0,0,0
RECUPEREMOS A FOSCA,20110226,0,,0,2011-2011,0,3,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,http://www2.foscacund.com/documentos/edgarriverosrey-programa.pdf,,RECUPEREMOS A FOSCA,2082,0,0,0,0,0,0
RECUPEREMOS BOGOTA,20150059,0,,0,2015-2015,0,2,3,"Se revisan los planes de gobierno de cada partido para cada municipio o elección y se clasifican como de izquierda o derecha según criterios del paso anterior. Si no encajan en ninguna de las dos categorías, se les cataloga como sin ideología definida.",98,,,98,,,1,0,0,0,0,0,0,0,0,https://www.metrodebogota.gov.co/sites/default/files/PROGRAMA_DE_GOBIERNO_Enrique_Penalosa_4.pdf,,RECUPEREMOS BOGOTA,906058,0,0,0,0,0,0
